Value of x  ,  Value of y  
3.25108 , 5.31242
4.54517 , 4.61466
4.2783 , 3.63064
5.30837 , 4.32857
4.60779 , 4.55432
3.41871 , 3.76759
2.5653 , 3.94209
4.24644 , 4.8357
2.37645 , 4.9031
3.95713 , 3.26556
4.22669 , 4.94293
4.344 , 3.33724
4.17575 , 3.53694
5.11863 , 3.8354
3.12436 , 5.62961
4.64531 , 4.57822
5.34792 , 4.62064
4.21359 , 5.19274
4.54305 , 4.11803
4.47766 , 3.25108
3.36095 , 3.74934
3.43572 , 3.87681
4.70765 , 4.04042
1.78095 , 6.12512
3.6819 , 2.82787
4.21596 , 3.3759
2.44664 , 4.03387
4.05634 , 3.045
4.09524 , 4.79559
5.46905 , 4.09873
3.10854 , 4.22438
3.60166 , 4.72147
3.61691 , 4.48755
4.538 , 3.16014
2.54048 , 1.7425
2.03019 , 4.47073
5.31562 , 3.39391
4.25256 , 4.11902
4.86155 , 3.80566
2.92301 , 3.21103
4.18532 , 4.94993
3.53705 , 5.23946
3.79724 , 4.78704
4.87582 , 4.5136
3.94353 , 4.69856
3.20637 , 5.00468
5.37939 , 4.06077
6.35849 , 4.41049
4.2129 , 3.50949
4.77254 , 5.4841
1.91931 , 5.07329
3.43047 , 2.29576
4.1197 , 4.04376
6.26578 , 4.99235
4.03462 , 4.28404
3.8667 , 4.39212
4.43332 , 3.72821
4.49973 , 4.28861
4.49778 , 3.84704
4.76027 , 2.84706
2.94 , 3.94657
4.86651 , 4.81955
2.50207 , 1.81883
4.47851 , 4.93337
4.90455 , 4.74604
3.97219 , 1.90696
4.4856 , 4.78751
2.47131 , 4.77722
3.88888 , 3.68401
4.02335 , 3.75887
2.78912 , 4.94914
3.98878 , 3.44787
1.38231 , 3.76511
3.86965 , 2.46294
3.90175 , 4.76418
4.32959 , 3.18079
5.2631 , 4.66707
3.77238 , 4.31954
4.22439 , 3.22121
2.79077 , 2.80576
4.62522 , 4.16284
4.86825 , 3.34994
3.42168 , 3.79156
2.65856 , 3.0854
2.06818 , 2.72071
3.60077 , 4.63534
4.93257 , 5.30365
4.98729 , 3.35342
5.2323 , 4.22536
1.83013 , 5.89346
5.46177 , 2.62925
2.048 , 5.3502
4.46663 , 5.33387
5.03838 , 5.56746
5.75765 , 3.18264
4.10667 , 4.62187
3.24341 , 3.04673
4.23425 , 3.38624
7.15638 , 3.32665
6.22521 , 3.73228
4.09985 , 3.10642
3.65331 , 4.06766
3.01217 , 4.46462
4.47744 , 4.06491
5.69726 , 4.10563
4 , 5.07565
1.48972 , 4.78712
4.5984 , 4.13418
4.8772 , 4.5299
2.57372 , 2.98842
4.68621 , 4.46589
3.3629 , 2.91627
4.28099 , 2.13503
4.77654 , 4.73376
2.84103 , 4.81569
4.9901 , 4.28079
4.24853 , 4.86702
5.8141 , 4.51961
3.93972 , 5.73062
5.063 , 3.33436
3.85757 , 3.11561
5.48045 , 5.00212
3.37853 , 4.04745
3.75038 , 3.26113
3.19561 , 5.66249
3.83472 , 4.36688
4.79344 , 2.95198
4.96486 , 3.15854
3.72858 , 3.18938
4.03481 , 4.37923
7.07069 , 3.08017
5.27661 , 3.63952
1.30764 , 3.87272
3.4444 , 3.95951
3.60068 , 3.91584
5.83515 , 2.0836
3.79001 , 3.29338
2.88739 , 5.18275
2.00655 , 4.7985
4.81975 , 5.41923
4.49715 , 3.00366
5.27147 , 5.01629
3.51517 , 2.53602
2.9367 , 3.66827
4.07173 , 4.54279
3.84446 , 5.21004
1.12189 , 3.29547
4.57117 , 3.77921
4.74183 , 3.59707
3.64807 , 5.30419
3.26637 , 5.37593
3.95475 , 5.78447
3.62988 , 3.30425
3.93889 , 4.52917
3.54419 , 3.22141
4.87505 , 5.46601
3.44401 , 5.33503
4.27398 , 4.47075
5.37066 , 3.27984
2.34747 , 5.36445
3.20938 , 2.8699
4.44726 , 4.26672
2.75664 , 6.7695
5.94026 , 3.36465
5.1972 , 2.26132
3.47325 , 4.38847
4.42829 , 4.89879
3.34632 , 3.86723
3.14715 , 4.73679
2.42143 , 5.5667
3.07403 , 5.25786
4.60289 , 3.54946
3.90194 , 4.93386
4.02231 , 4.72818
1.11673 , 4.62051
4.33516 , 3.39848
4.58203 , 3.94568
3.22495 , 4.09113
4.74208 , 4.55792
4.03585 , 4.56447
4.59956 , 0.964784
4.39294 , 3.61812
3.68265 , 4.64985
6.4332 , 4.88992
3.55628 , 3.47983
4.60367 , 4.35615
3.3283 , 3.70723
3.432 , 4.68025
3.72535 , 2.65716
2.22747 , 4.0851
4.24374 , 3.59513
3.06905 , 3.14447
4.32794 , 4.55753
5.49939 , 4.14016
5.53485 , 2.06799
4.10358 , 5.8985
3.48166 , 2.70583
5.65684 , 4.87197
2.00199 , 5.04863
1.99801 , 3.72218
4.96189 , 4.14367
2.79177 , 3.00591
5.56909 , 4.39437
5.24823 , 3.98496
4.26344 , 3.32042
4.95891 , 4.76191
5.17631 , 3.99128
4.45555 , 5.30689
4.6584 , 1.70559
3.69948 , 3.3381
4.45762 , 4.50509
4.50607 , 3.47363
3.39168 , 3.98329
5.40912 , 3.60159
4.54038 , 2.94989
2.42009 , 3.40391
4.2959 , 3.53691
4.81682 , 3.81621
2.96671 , 4.61686
3.19564 , 4.55484
4.78493 , 4.47233
3.86554 , 2.80735
4.14485 , 3.95636
3.2447 , 4.25717
4.69284 , 1.85085
3.81248 , 3.91336
3.97065 , 4.56982
5.18397 , 5.04796
4.4713 , 5.09397
4.58901 , 4.79783
5.29652 , 6.25856
4.32797 , 6.13679
5.19624 , 3.19042
4.40475 , 5.61834
4.45351 , 4.15411
4.1565 , 2.38
2.56462 , 4.00388
4.78962 , 2.40072
4.5551 , 2.95167
3.80107 , 2.89527
4.57845 , 4.52387
4.56969 , 4.06285
6.51349 , 4.08509
3.67388 , 5.77616
5.72265 , 2.64067
2.32409 , 2.71793
3.89089 , 4.95493
5.25291 , 5.36365
3.41867 , 2.57791
4.6122 , 4.04504
2.53799 , 5.52223
4.56405 , 4.81509
4.35738 , 4.51278
4.54 , 4.09157
4.24587 , 4.63689
3.40226 , 3.61924
3.47696 , 2.44539
2.10681 , 5.29718
3.1693 , 5.01214
2.78451 , 4.81334
3.2259 , 4.47041
4.27089 , 5.3989
3.86351 , 4.46677
3.80171 , 3.92325
3.48579 , 1.3047
2.95804 , 4.82004
3.11737 , 4.95139
3.04478 , 3.76126
3.86734 , 4.01014
5.62325 , 2.93543
3.74534 , 4.19577
2.53959 , 3.47268
7.05101 , 3.94777
3.58594 , 4.19324
2.75993 , 4.54507
3.86781 , 6.71831
6.41959 , 5.06911
3.32905 , 3.13246
4.5658 , 1.88769
3.64944 , 5.24974
3.09366 , 4.06861
3.83256 , 3.75899
3.96283 , 2.65403
4.88694 , 5.14733
4.47075 , 2.57575
2.81639 , 4.70644
4.74685 , 3.90221
2.31418 , 3.41872
4.64597 , 3.27207
3.26858 , 3.60765
6.2981 , 5.58344
3.18566 , 4.32574
3.44923 , 3.79164
4.41213 , 3.40938
3.22782 , 3.28605
3.71058 , 4.65479
3.60315 , 3.68675
4.11055 , 3.31744
4.39469 , 4.92183
3.86514 , 6.04198
5.72438 , 3.61406
5.06597 , 5.69963
2.67864 , 2.54614
5.14762 , 4.00309
5.80315 , 3.08157
2.7948 , 3.2034
3.30023 , 4.1202
3.75412 , 1.69313
3.85345 , 4.87891
5.06682 , 5.85332
3.55406 , 2.8824
3.13052 , 5.02003
4.12246 , 2.80753
3.38391 , 3.26826
4.56051 , 2.30945
4.21235 , 4.06418
3.80603 , 3.2166
3.52 , 6.11568
1.51754 , 5.02717
2.84814 , 4.68126
4.58926 , 5.69482
5.5551 , 3.80161
5.14197 , 4.91148
3.08295 , 2.45044
3.22145 , 5.1214
3.69051 , 6.40483
4.00051 , 3.58588
4.83875 , 4.76843
2.86604 , 3.35144
4.32989 , 3.9503
2.28202 , 3.58961
3.53214 , 4.22282
1.92339 , 4.78651
3.84314 , 3.96672
3.442 , 5.27441
3.77307 , 2.36473
3.58823 , 5.37443
1.47022 , 4.19784
3.59419 , 3.40592
4.04242 , 2.17922
1.95109 , 3.83369
5.56269 , 4.77442
3.73611 , 4.55551
3.35718 , 4.26432
3.9097 , 3.04673
4.48382 , 3.83861
2.91509 , 3.52453
3.69539 , 3.7347
2.33069 , 4.26488
4.55272 , 3.0778
4.11979 , 4.25929
3.34128 , 2.96369
2.76764 , 4.64341
4.17324 , 4.38444
2.66186 , 4.6819
5.72158 , 4.39571
4.17164 , 5.34351
4.44487 , 3.77132
4.44595 , 4.39735
3.3494 , 4.64893
2.91148 , 3.65479
3.23292 , 3.55544
5.45398 , 2.13167
4.75193 , 3.47553
6.37624 , 5.10257
3.8371 , 4.2256
5.59146 , 3.61245
5.66671 , 1.72278
3.45461 , 5.25704
2.42697 , 5.10944
4.84662 , 4.11916
4.39776 , 5.12544
5.20527 , 3.85305
4.16034 , 3.4711
3.33091 , 4.75907
2.99169 , 1.85759
2.55391 , 3.11973
0.918374 , 4.29111
3.34498 , 3.15203
5.10564 , 2.64973
4.68566 , 5.55658
3.87244 , 4.68017
2.79369 , 2.75348
3.9917 , 4.62941
3.038 , 3.53869
3.59841 , 5.33128
2.88285 , 5.63395
4.28775 , 5.14857
3.69591 , 4.11326
4.1426 , 4.13096
4.2869 , 2.8631
6.10523 , 3.72018
2.57274 , 4.58241
3.67799 , 4.60049
5.13675 , 2.42802
5.13954 , 2.79389
5.09113 , 2.69012
4.13822 , 3.5148
4.47371 , 4.31476
5.19452 , 3.89993
4.46557 , 6.73535
4.21684 , 5.60757
3.58248 , 4.41809
4.27728 , 3.25541
4.8986 , 2.99517
1.57767 , 5.45385
3.7612 , 3.67806
4.66523 , 4.0106
2.31358 , 5.86964
5.19171 , 1.88071
5.42783 , 3.73576
3.13587 , 5.73988
3.19033 , 3.35257
2.70621 , 5.11455
4.44553 , 4.84811
3.74726 , 5.06213
4.18257 , 3.54707
4.44554 , 3.89147
2.32581 , 3.06055
4.80479 , 4.07675
4.0944 , 5.54064
6.07434 , 3.53122
3.749 , 3.52607
3.95876 , 5.28426
3.71652 , 4.52966
5.26721 , 0.474215
2.989 , 4.4522
6.48888 , 3.53121
3.01738 , 2.89503
3.07747 , 5.22685
4.19429 , 3.73103
3.76108 , 3.09742
4.09306 , 1.98268
4.03391 , 3.8938
3.39951 , 3.71695
3.80019 , 1.64207
1.6143 , 4.70318
3.7646 , 4.32014
1.73811 , 3.99483
4.32507 , 4.41012
4.49825 , 6.60645
3.74837 , 5.26368
4.49118 , 4.35862
4.02751 , 3.70565
5.11744 , 3.31855
3.0568 , 6.05206
3.98904 , 3.09147
5.75527 , 5.03869
3.71316 , 2.94778
4.54288 , 2.99637
5.98731 , 3.75367
4.70264 , 4.29563
2.45713 , 2.07658
3.61042 , 4.577
3.67689 , 3.53086
4.58703 , 5.22692
2.96382 , 3.75723
3.50532 , 3.68166
6.11357 , 5.32576
6.13441 , 4.44135
4.14233 , 3.63417
5.38853 , 5.13927
4.93645 , 3.5857
5.29688 , 4.15695
1.63543 , 4.11671
2.72825 , 3.79812
5.76372 , 3.31305
3.7927 , 4.48124
4.0636 , 4.62116
5.17022 , 4.98685
3.55212 , 5.08757
3.5477 , 5.20062
3.05143 , 5.27314
3.81643 , 4.55226
3.51818 , 2.91228
3.81781 , 5.7226
5.99051 , 3.91185
4.3323 , 4.15153
3.13569 , 3.01728
4.42543 , 5.08836
2.87796 , 3.39651
4.39951 , 6.74978
2.75722 , 3.78092
5.31545 , 6.61398
2.42114 , 4.41648
5.58827 , 5.7315
2.7844 , 4.93041
5.28598 , 5.62404
4.09849 , 4.43476
5.92036 , 3.98361
4.58804 , 5.70714
1.77221 , 4.18863
2.88156 , 5.76271
3.97411 , 4.45486
3.96821 , 4.12963
5.88938 , 6.0956
3.87067 , 3.2607
3.31501 , 4.30545
5.03087 , 5.40987
3.78583 , 4.38729
3.66844 , 4.87387
4.05846 , 4.53307
5.03684 , 3.58461
3.41567 , 4.04937
4.99885 , 4.31686
3.29052 , 3.21036
3.15447 , 4.35761
5.24777 , 2.9515
2.27491 , 3.18636
4.72545 , 5.36433
3.89697 , 5.74519
3.78658 , 2.99741
3.27238 , 5.74018
5.42221 , 5.98813
5.51011 , 3.40456
3.58894 , 2.7519
3.45372 , 4.02996
1.75234 , 5.30051
3.03075 , 3.23221
6.12383 , 4.85794
4.85354 , 2.96232
3.40366 , 3.10063
2.32622 , 3.17289
2.87427 , 2.29499
3.74615 , 4.80092
5.15378 , 2.99382
4.32147 , 3.41922
4.05629 , 5.64606
5.33013 , 2.58633
4.15536 , 3.54284
1.90724 , 4.38706
3.91916 , 3.43448
4.87794 , 4.70713
3.26301 , 4.74344
1.8046 , 5.6875
3.67272 , 4.34959
4.78496 , 3.72937
4.3704 , 4.40501
3.40973 , 3.12232
4.25919 , 0.855972
3.17722 , 4.68776
3.6589 , 4.95591
4.86903 , 3.33343
4.3988 , 3.41467
4.49929 , 3.47931
2.7667 , 4.33556
4.8121 , 3.8256
2.68327 , 2.64503
4.5924 , 4.04488
3.65403 , 4.40561
4.58272 , 3.07029
2.64125 , 3.72304
3.08758 , 4.58114
4.58739 , 3.69245
4.32623 , 3.40003
3.13245 , 5.34536
4.57765 , 4.73504
4.12758 , 3.05325
2.71634 , 4.03731
5.41347 , 2.65709
1.83178 , 4.59838
3.83765 , 3.41707
5.64353 , 4.54772
3.99719 , 4.89505
2.4808 , 3.2945
4.02782 , 2.41053
3.22561 , 3.95987
3.3264 , 3.88889
4.19913 , 3.10966
3.02594 , 3.52641
4.41959 , 4.21773
3.88064 , 3.14628
3.93987 , 3.90795
2.8965 , 6.27124
4.39843 , 5.10451
5.27331 , 2.69318
3.70952 , 2.89824
2.87851 , 4.83235
6.04605 , 1.99834
4.14136 , 3.62791
4.86405 , 5.10117
4.1875 , 5.64643
3.23021 , 4.52877
4.78013 , 4.73459
3.63254 , 4.22732
6.0787 , 4.49008
4.87121 , 2.5066
3.84223 , 2.39867
6.39025 , 5.04239
3.49133 , 4.76795
3.48117 , 4.59699
3.67008 , 4.61913
5.69269 , 2.73541
4.64408 , 4.83496
2.90465 , 4.01319
4.06667 , 4.53871
3.24255 , 5.98432
4.28779 , 3.45419
2.66521 , 4.22177
5.18382 , 3.84731
5.14881 , 5.84298
4.04018 , 5.15418
3.75963 , 5.72508
4.7726 , 5.11022
6.09939 , 4.93281
4.85192 , 3.12799
4.598 , 3.96363
4.28683 , 4.06631
3.43408 , 3.89883
3.19713 , 4.87117
4.94442 , 1.16166
2.02906 , 3.9763
3.51498 , 3.31855
4.20537 , 3.91084
2.89578 , 4.1034
4.56196 , 4.18965
2.36182 , 2.50256
3.81103 , 3.3366
4.24862 , 4.78552
2.46828 , 4.52006
3.03987 , 2.52316
5.34128 , 2.82241
4.44215 , 4.22919
4.53795 , 3.36028
3.78649 , 2.17183
4.55899 , 5.24845
4.2492 , 4.3365
3.6361 , 3.39633
5.23603 , 4.90565
4.05602 , 3.04662
5.12555 , 4.8756
3.2057 , 3.72918
5.08705 , 2.21211
5.5475 , 5.11038
2.26343 , 4.75333
3.75706 , 3.3898
4.59486 , 4.70749
2.43415 , 2.64912
4.30664 , 2.88529
2.2667 , 4.29563
4.9683 , 3.90232
4.38429 , 2.89492
4.93008 , 2.19955
2.2849 , 6.01226
5.43928 , 4.23141
4.63646 , 3.81856
2.11035 , 4.79265
3.95562 , 6.18579
3.72467 , 4.25951
4.2422 , 4.42265
4.27909 , 3.21115
3.22703 , 2.99214
2.40219 , 4.45887
4.4302 , 3.45272
3.63823 , 3.9157
2.43032 , 4.95528
4.44526 , 3.317
4.55053 , 3.17602
5.853 , 4.06574
5.34665 , 4.86683
4.87577 , 4.28481
4.12026 , 2.47052
4.83746 , 3.64615
5.06591 , 4.33198
2.33473 , 3.93031
5.77717 , 4.39396
2.97032 , 3.99526
4.96941 , 3.85156
5.36285 , 4.63378
6.52023 , 3.26678
4.954 , 3.34374
4.37379 , 4.01242
2.86462 , 3.87856
3.34884 , 3.73594
3.97736 , 4.53458
5.21502 , 2.82318
4.1301 , 4.75007
4.85562 , 3.42982
2.43973 , 6.58285
2.47054 , 4.57163
3.53804 , 3.88258
4.12856 , 4.2348
5.31625 , 3.97406
5.23015 , 1.81085
4.21648 , 3.92852
4.06977 , 4.15193
4.92295 , 4.37572
2.25417 , 4.94934
4.81672 , 3.89829
4.08628 , 4.04693
5.55395 , 3.41563
3.27606 , 5.40969
3.35231 , 3.21214
3.40181 , 4.6801
4.46629 , 2.75076
3.12816 , 3.54855
4.84728 , 3.66644
4.77794 , 5.19501
2.17453 , 5.10628
3.04393 , 3.36699
3.81134 , 4.459
5.55517 , 4.75602
4.36247 , 4.18108
4.45925 , 3.79329
3.79972 , 2.68145
4.10501 , 6.00165
3.93791 , 3.50887
2.89109 , 3.70465
3.9522 , 5.0403
4.0608 , 2.82577
4.30404 , 4.8725
4.52346 , 4.75893
4.23952 , 4.35408
5.02641 , 5.30985
5.82081 , 5.36019
5.58789 , 4.08334
4.81837 , 4.84997
5.44919 , 5.36144
4.1317 , 3.62883
3.79522 , 6.09979
4.3252 , 5.70026
4.35912 , 5.08343
4.31597 , 4.22304
5.86882 , 4.46558
3.75703 , 2.09867
2.90684 , 3.93806
3.7251 , 4.79955
5.46286 , 5.25602
5.68251 , 4.31394
5.57757 , 3.20939
4.36988 , 2.73424
2.90303 , 4.335
4.27453 , 2.27879
4.41057 , 3.49182
3.73281 , 4.20127
4.97735 , 5.92805
4.06842 , 3.41208
4.39883 , 4.16563
4.23607 , 2.08276
6.64329 , 4.57278
3.54617 , 2.57149
3.91251 , 3.91359
4.42217 , 4.54382
4.725 , 1.89453
3.5357 , 4.10885
3.52282 , 3.5632
3.03743 , 4.68627
3.9883 , 4.16506
5.10507 , 4.23821
4.58767 , 4.61616
5.05486 , 2.16848
3.82377 , 2.91766
2.62564 , 2.31423
5.61298 , 3.09945
3.87271 , 3.08642
5.76239 , 5.27247
2.55217 , 3.40288
3.72209 , 5.38957
5.61003 , 3.88076
3.84188 , 4.70887
5.54169 , 5.02542
4.3594 , 3.02698
6.42017 , 3.73178
5.56113 , 3.2897
2.932 , 2.98518
4.90678 , 4.80491
3.76727 , 2.80023
3.52065 , 3.69449
6.12851 , 4.48149
4.51874 , 3.70278
5.88537 , 4.71228
4.64936 , 3.89643
3.61698 , 3.87191
3.13202 , 5.34443
5.06637 , 4.22955
3.27003 , 6.56587
4.55576 , 4.34692
3.95755 , 2.00402
4.8391 , 4.22482
4.03034 , 4.21966
3.54326 , 2.64482
4.2176 , 2.09963
3.8265 , 6.2085
3.81553 , 2.80095
2.70558 , 3.51118
4.54224 , 2.47707
2.39567 , 3.34298
3.4789 , 2.42965
3.10381 , 3.44966
4.24293 , 4.82717
3.41384 , 3.15929
4.70566 , 4.33551
2.29338 , 2.46501
3.34812 , 3.90101
5.1035 , 4.45797
4.94777 , 6.6925
6.72098 , 3.93118
2.26551 , 4.08961
1.9995 , 4.57633
4.16676 , 4.10177
5.10282 , 4.71442
4.10655 , 3.7667
5.05086 , 4.26762
4.88821 , 3.10596
3.56044 , 3.61453
4.278 , 4.29133
5.02551 , 1.66546
3.4415 , 5.1005
4.53052 , 4.22978
3.57649 , 4.98344
3.79243 , 2.80487
4.68678 , 4.00049
3.00515 , 4.52111
2.28164 , 4.04629
3.10543 , 2.94523
2.48356 , 3.72049
2.45253 , 2.98377
5.31634 , 5.32506
1.76987 , 3.65829
3.98983 , 4.93854
4.59869 , 4.90381
4.03728 , 3.30712
4.09057 , 4.2706
2.65493 , 4.47363
3.85413 , 2.67496
2.61268 , 5.07365
4.33176 , 3.28352
4.05877 , 4.30371
3.55901 , 5.13722
3.37362 , 5.75314
2.07995 , 4.82964
4.19374 , 5.19623
2.56547 , 1.52533
4.52579 , 3.06126
3.33522 , 3.20503
3.84997 , 4.22859
2.74062 , 3.79721
4.16935 , 6.27169
4.43429 , 5.10629
2.21077 , 3.82978
6.60616 , 4.17314
2.56032 , 2.8853
6.05427 , 4.40435
3.97268 , 3.76549
5.13451 , 4.21354
1.58199 , 5.4718
5.06665 , 4.87745
4.2001 , 4.76954
3.79105 , 3.03159
4.065 , 3.40262
4.07945 , 5.14999
4.24757 , 3.66618
3.15718 , 5.37631
3.47634 , 4.23923
3.64347 , 4.21269
2.47899 , 4.17417
5.13011 , 3.21395
4.65638 , 6.358
3.01153 , 4.3547
4.33611 , 4.76253
4.68521 , 2.44996
2.86948 , 2.36153
3.50705 , 3.81895
2.78475 , 4.32362
5.77919 , 4.5352
4.67966 , 5.05694
3.25005 , 4.81935
6.44765 , 1.91573
3.01089 , 2.91931
4.44923 , 4.50177
4.67946 , 4.32283
2.03665 , 3.73003
4.96752 , 4.83576
3.90828 , 2.39198
4.75576 , 5.77079
3.12658 , 3.36096
3.6761 , 4.47999
3.26576 , 3.99129
5.74167 , 5.05162
4.45845 , 4.32677
4.71744 , 4.6698
2.88459 , 6.25387
4.68652 , 4.60904
3.71201 , 4.14785
4.55327 , 4.9679
2.87943 , 6.06089
4.54534 , 4.00475
6.17783 , 2.91714
4.56451 , 3.25616
3.29246 , 1.80487
5.31473 , 4.09159
5.09615 , 3.92623
3.97296 , 4.18903
4.50294 , 2.67489
5.33143 , 4.26544
2.17195 , 4.10511
4.94823 , 5.09291
3.17121 , 4.34837
3.0927 , 4.75143
4.32182 , 3.79258
4.71217 , 3.76638
4.69525 , 5.45181
5.00862 , 3.95288
2.60696 , 5.09815
4.60135 , 4.42077
3.45007 , 4.93956
5.02382 , 6.27392
3.26101 , 2.83655
2.06152 , 3.53317
4.94476 , 4.11431
4.03967 , 3.12746
2.46733 , 3.59333
3.84496 , 5.14312
3.00984 , 3.52018
2.47764 , 2.8657
2.73057 , 5.25878
4.22638 , 4.98374
3.20351 , 4.14739
4.95725 , 1.76709
3.80483 , 3.21184
2.89273 , 2.79983
3.36851 , 3.43673
4.976 , 3.64711
2.69674 , 3.42148
1.62785 , 2.18389
2.78618 , 4.76981
2.2248 , 5.08829
2.50673 , 2.97733
3.91467 , 5.433
3.74727 , 4.94455
4.89782 , 3.7433
4.50334 , 2.70422
4.63601 , 4.94933
2.05884 , 5.77048
2.9966 , 4.4842
4.58249 , 4.16916
3.44726 , 4.36654
5.68188 , 1.65584
4.70299 , 4.89001
2.07727 , 2.89864
3.61261 , 2.18418
3.01157 , 5.23146
3.41612 , 4.9034
4.07178 , 5.93867
5.58289 , 3.13689
3.46559 , 3.75107
4.4919 , 5.32016
3.1138 , 2.71706
4.98521 , 2.93131
3.53353 , 3.93991
3.18042 , 4.93401
2.67652 , 3.44798
5.14925 , 4.33141
4.89214 , 3.40509
4.58648 , 4.01046
4.81766 , 4.32845
4.57731 , 4.01037
4.1098 , 3.09305
3.23183 , 2.77723
3.35538 , 2.62779
3.26374 , 3.84594
5.34369 , 2.91651
4.36151 , 7.03646
2.4288 , 3.20538
5.04042 , 2.89249
4.99611 , 5.80806
5.39439 , 3.8404
2.96228 , 5.09057
3.53105 , 2.37876
3.46522 , 3.40891
3.25643 , 5.15158
2.79942 , 4.94487
3.30406 , 4.16688
3.6323 , 2.46699
4.04545 , 2.69739
5.769 , 4.28622
2.32164 , 2.32567
3.42069 , 4.17918
3.36019 , 1.815
3.69579 , 4.74946
6.06896 , 4.84194
2.61488 , 2.92571
5.12588 , 2.57567
3.64184 , 4.04004
3.82599 , 3.16984
3.81898 , 4.18524
2.77635 , 5.2074
3.60496 , 4.0593
4.83698 , 5.11391
3.77541 , 3.84702
6.06732 , 5.58078
4.17762 , 4.79498
3.72259 , 2.499
1.55203 , 5.98333
3.38944 , 4.55782
1.69406 , 4.50359
4.18807 , 4.01332
2.94939 , 2.48522
2.69711 , 3.57494
6.98536 , 5.30946
4.3226 , 3.1082
3.85739 , 3.18416
3.70853 , 4.76697
6.27003 , 4.79001
6.02482 , 3.95004
3.43726 , 5.2028
3.38114 , 5.4807
2.39886 , 3.0596
2.91565 , 4.95489
5.81317 , 3.8341
3.17725 , 4.23197
3.30158 , 2.67011
5.23 , 2.44261
5.91009 , 5.91595
3.86337 , 3.15659
2.50868 , 3.99156
2.83168 , 4.21343
3.44379 , 5.38595
2.30981 , 3.75628
4.87629 , 4.38517
3.48207 , 3.43607
3.33207 , 3.97793
4.43939 , 4.31435
2.91471 , 2.44541
4.69027 , 5.04359
4.14976 , 2.9846
4.93401 , 4.31988
3.15822 , 3.64815
6.18707 , 4.27814
3.53563 , 4.29589
5.23449 , 2.24779
2.53621 , 3.77092
3.56187 , 3.92773
4.22666 , 3.31234
4.9009 , 4.03387
3.95403 , 2.39625
3.1015 , 4.66607
3.73671 , 4.3926
3.99879 , 5.46347
3.63919 , 2.65999
1.96141 , 6.01635
4.1057 , 3.06605
3.47503 , 4.18554
4.94237 , 4.41664
3.91822 , 5.6728
2.97563 , 3.70439
3.18118 , 4.90475
2.44338 , 3.85587
2.05045 , 1.54666
3.92822 , 4.25661
2.59 , 3.29919
2.86371 , 5.29824
4.36777 , 5.33748
3.67515 , 3.56135
4.55722 , 3.70374
4.79564 , 4.70827
4.77873 , 3.57603
4.1693 , 3.62926
4.61295 , 3.46479
3.51366 , 2.22938
4.58531 , 4.9688
2.77419 , 4.43245
4.59675 , 5.29697
3.70712 , 5.10074
4.61954 , 3.70053
3.1823 , 4.40787
3.96207 , 5.08222
3.11687 , 3.63413
3.65458 , 4.84747
4.3863 , 4.35522
4.48672 , 2.26308
3.5537 , 3.71226
3.21428 , 3.75396
3.10576 , 3.38035
3.38733 , 3.84641
4.09274 , 4.25268
4.60969 , 4.94889
4.71958 , 5.28474
4.02885 , 3.88998
3.89176 , 5.40848
4.14202 , 4.35671
2.75364 , 4.08051
4.93324 , 4.78575
4.23587 , 4.28455
3.50145 , 3.34035
3.32912 , 3.40586
5.19561 , 5.53849
2.954 , 3.32069
3.86927 , 5.13776
3.44378 , 3.79912
1.83312 , 3.42759
3.98109 , 2.01522
3.44439 , 3.15494
2.34395 , 3.64979
2.70463 , 4.02633
3.73617 , 2.92483
2.41739 , 4.85949
3.12947 , 2.56758
2.38232 , 3.16839
4.60882 , 3.82435
4.16185 , 4.27905
2.02606 , 5.17382
3.17144 , 5.78436
5.13271 , 4.83729
2.9762 , 3.8461
5.03552 , 2.9587
4.55345 , 4.12587
3.06148 , 2.03508
4.88214 , 4.86047
4.84265 , 3.81698
3.59483 , 5.04718
4.22967 , 3.68959
4.41409 , 4.56444
3.60118 , 3.4977
2.98444 , 5.88899
4.4061 , 3.57975
3.83253 , 4.41112
4.07467 , 3.68686
2.48728 , 4.35738
5.12555 , 5.47432
4.66393 , 3.80194
3.78738 , 4.89875
3.55079 , 1.19688
5.5647 , 4.67457
2.70872 , 5.69391
3.84414 , 5.44015
4.41225 , 3.70965
4.28723 , 3.2442
3.80321 , 3.32414
4.62347 , 3.21732
3.26451 , 3.76792
3.40405 , 5.65263
3.68435 , 3.89505
3.13293 , 3.88452
2.51021 , 4.45849
3.17482 , 3.4453
4.3533 , 2.75483
2.56838 , 4.86748
3.71586 , 4.1014
4.70497 , 4.97303
3.36665 , 2.72233
5.71742 , 2.92361
4.49847 , 5.56695
4.35377 , 4.31981
3.09989 , 5.16651
5.52926 , 3.99118
4.1875 , 3.55196
3.14413 , 5.85646
4.66549 , 3.46167
4.43083 , 4.16423
3.19016 , 4.76798
5.59583 , 5.55824
3.87275 , 4.01535
2.97149 , 2.49939
4.28282 , 2.86681
5.21859 , 4.37652
7.4977 , 4.00908
4.1428 , 4.393
3.04945 , 4.46165
5.96999 , 3.37679
1.47243 , 5.29891
2.52057 , 3.21791
2.57758 , 4.06994
3.63914 , 4.29973
4.1505 , 3.62358
1.9888 , 5.0108
3.43931 , 3.40565
3.27061 , 4.50238
